Date,NVDA
2023-09-15,43.879661560058594
2023-09-18,43.94562911987305
2023-09-19,43.49983596801758
2023-09-20,42.21943283081055
2023-09-21,40.99799346923828
2023-09-22,41.590721130371094
2023-09-25,42.20243453979492
2023-09-26,41.89158248901367
2023-09-27,42.44832229614258
2023-09-28,43.06903839111328
2023-09-29,43.478851318359375
2023-10-02,44.761253356933594
2023-10-03,43.49683380126953
2023-10-04,44.020599365234375
2023-10-05,44.667293548583984
2023-10-06,45.74080276489258
2023-10-09,45.25202560424805
2023-10-10,45.77678298950195
2023-10-11,46.78431701660156
2023-10-12,46.92325210571289
2023-10-13,45.439937591552734
2023-10-16,46.07365036010742
2023-10-17,43.91764450073242
2023-10-18,42.17645263671875
2023-10-19,42.08149719238281
2023-10-20,41.36782455444336
2023-10-23,42.9550895690918
2023-10-24,43.64276885986328
2023-10-25,41.759639739990234
2023-10-26,40.30731964111328
2023-10-27,40.481239318847656
2023-10-30,41.14193344116211
2023-10-31,40.7611083984375
2023-11-01,42.305397033691406
2023-11-02,43.48584747314453
2023-11-03,44.98414993286133
2023-11-06,45.729801177978516
2023-11-07,45.933712005615234
2023-11-08,46.552425384521484
2023-11-09,46.928245544433594
2023-11-10,48.31260681152344
2023-11-13,48.597476959228516
2023-11-14,49.632991790771484
2023-11-15,48.8653564453125
2023-11-16,49.45707702636719
2023-11-17,49.27516555786133
2023-11-20,50.38564682006836
2023-11-21,49.920860290527344
2023-11-22,48.69342803955078
2023-11-24,47.753868103027344
2023-11-27,48.21965026855469
2023-11-28,47.79884338378906
2023-11-29,48.11770248413086
2023-11-30,46.748329162597656
2023-12-01,46.74332809448242
2023-12-04,45.48891067504883
2023-12-05,46.54852294921875
2023-12-06,45.48591613769531
2023-12-07,46.57850646972656
2023-12-08,47.48816680908203
2023-12-11,46.6094970703125
2023-12-12,47.63910675048828
2023-12-13,48.06995391845703
2023-12-14,48.33184814453125
2023-12-15,48.87165069580078
2023-12-18,50.05820083618164
2023-12-19,49.58537673950195
2023-12-20,48.092933654785156
2023-12-21,48.97161102294922
2023-12-22,48.81167221069336
2023-12-26,49.260498046875
2023-12-27,49.3984489440918
2023-12-28,49.50341033935547
2023-12-29,49.50341033935547
2024-01-02,48.14991760253906
2024-01-03,47.55113983154297
2024-01-04,47.979984283447266
2024-01-05,49.07856750488281
2024-01-08,52.233375549316406
2024-01-09,53.120052337646484
2024-01-10,54.329593658447266
2024-01-11,54.801422119140625
2024-01-12,54.689456939697266
2024-01-16,56.360836029052734
2024-01-17,56.031959533691406
2024-01-18,57.08556365966797
2024-01-19,59.468666076660156
2024-01-22,59.63160705566406
2024-01-23,59.850528717041016
2024-01-24,61.33896255493164
2024-01-25,61.593868255615234
2024-01-26,61.00809097290039
2024-01-29,62.44154739379883
2024-01-30,62.75043487548828
2024-01-31,61.50390625
2024-02-01,63.00334167480469
2024-02-02,66.13516998291016
2024-02-05,69.30597686767578
2024-02-06,68.19739532470703
2024-02-07,70.07268524169922
2024-02-08,69.61485290527344
2024-02-09,72.10592651367188
2024-02-12,72.22087860107422
2024-02-13,72.1009292602539
2024-02-14,73.87226867675781
2024-02-15,72.6307144165039
2024-02-16,72.58574676513672
2024-02-20,69.42593383789062
2024-02-21,67.4466781616211
2024-02-22,78.5085220336914
2024-02-23,78.78740692138672
2024-02-26,79.06231689453125
2024-02-27,78.67144775390625
2024-02-28,77.63384246826172
2024-02-29,79.08231353759766
2024-03-01,82.24810791015625
2024-03-04,85.20500183105469
2024-03-05,85.93576049804688
2024-03-06,88.67086029052734
2024-03-07,92.63855743408203
2024-03-08,87.49925231933594
2024-03-11,85.74581909179688
2024-03-12,91.8828125
2024-03-13,90.85814666748047
2024-03-14,87.91510772705078
2024-03-15,87.80814361572266
2024-03-18,88.42594146728516
2024-03-19,89.36864471435547
2024-03-20,90.34231567382812
2024-03-21,91.40496063232422
2024-03-22,94.2580337524414
2024-03-25,94.97078704833984
2024-03-26,92.53058624267578
2024-03-27,90.22035217285156
2024-03-28,90.32632446289062
2024-04-01,90.33331298828125
2024-04-02,89.42261505126953
2024-04-03,88.93477630615234
2024-04-04,85.87677764892578
2024-04-05,87.97908782958984
2024-04-08,87.10437774658203
2024-04-09,85.3259506225586
2024-04-10,87.01040649414062
2024-04-11,90.58623504638672
2024-04-12,88.15702819824219
2024-04-15,85.97274017333984
2024-04-16,87.38628387451172
2024-04-17,84.00740051269531
2024-04-18,84.64318084716797
2024-04-19,76.17497253417969
2024-04-22,79.49188232421875
2024-04-23,82.39592742919922
2024-04-24,79.65082550048828
2024-04-25,82.60486602783203
2024-04-26,87.70618438720703
2024-04-29,87.7281723022461
2024-04-30,86.37361907958984
2024-05-01,83.01371765136719
2024-05-02,85.78881072998047
2024-05-03,88.75983428955078
2024-05-06,92.10972595214844
2024-05-07,90.52425384521484
2024-05-08,90.3823013305664
2024-05-09,88.71784973144531
2024-05-10,89.84847259521484
2024-05-13,90.36930847167969
2024-05-14,91.32599639892578
2024-05-15,94.59890747070312
2024-05-16,94.3280029296875
2024-05-17,92.44861602783203
2024-05-20,94.74886322021484
2024-05-21,95.35466766357422
2024-05-22,94.91881561279297
2024-05-23,103.76490783691406
2024-05-24,106.43402862548828
2024-05-28,113.86357879638672
2024-05-29,114.78727722167969
2024-05-30,110.46369934082031
2024-05-31,109.59699249267578
2024-06-03,114.96221923828125
2024-06-04,116.39875793457031
2024-06-05,122.39977264404297
2024-06-06,120.958251953125
2024-06-07,120.8482894897461
2024-06-10,121.74999237060547
2024-06-11,120.88021087646484
2024-06-12,125.16914367675781
2024-06-13,129.57806396484375
2024-06-14,131.84751892089844
2024-06-17,130.94773864746094
2024-06-18,135.54660034179688
2024-06-20,130.74777221679688
2024-06-21,126.53881072998047
2024-06-24,118.08089447021484
2024-06-25,126.05892181396484
2024-06-26,126.36886596679688
2024-06-27,123.9594497680664
2024-06-28,123.50955963134766
2024-07-01,124.26937866210938
2024-07-02,122.6397705078125
2024-07-03,128.24839782714844
2024-07-05,125.79899597167969
2024-07-08,128.16839599609375
2024-07-09,131.34764099121094
2024-07-10,134.87677001953125
2024-07-11,127.36861419677734
2024-07-12,129.20816040039062
2024-07-15,128.40835571289062
2024-07-16,126.32886505126953
2024-07-17,117.96092224121094
2024-07-18,121.0601577758789
2024-07-19,117.90094757080078
2024-07-22,123.50955963134766
2024-07-23,122.5597915649414
2024-07-24,114.22184753417969
2024-07-25,112.25233459472656
2024-07-26,113.03213500976562
2024-07-29,111.5625
2024-07-30,103.7044448852539
2024-07-31,116.99116516113281
2024-08-01,109.18309783935547
2024-08-02,107.24356079101562
2024-08-05,100.42524719238281
2024-08-06,104.22431182861328
2024-08-07,98.88563537597656
2024-08-08,104.94413757324219
2024-08-09,104.72418975830078
2024-08-12,108.99313354492188
2024-08-13,116.11138153076172
2024-08-14,118.05091094970703
2024-08-15,122.8297348022461
2024-08-16,124.54930114746094
2024-08-19,129.9679718017578
2024-08-20,127.21864318847656
2024-08-21,128.46835327148438
2024-08-22,123.70951843261719
2024-08-23,129.33811950683594
2024-08-26,126.42884063720703
2024-08-27,128.26840209960938
2024-08-28,125.57905578613281
2024-08-29,117.56102752685547
2024-08-30,119.34059143066406
2024-09-03,107.973388671875
2024-09-04,106.18383026123047
2024-09-05,107.18358612060547
2024-09-06,102.8046646118164
2024-09-09,106.44377136230469
2024-09-10,108.0733642578125
2024-09-11,116.88119506835938
2024-09-12,119.12083435058594
2024-09-13,119.0808334350586
2024-09-16,116.7612075805664
2024-09-17,115.57140350341797
2024-09-18,113.35176086425781
2024-09-19,117.85103607177734
2024-09-20,115.98133850097656
2024-09-23,116.24130249023438
2024-09-24,120.85055541992188
2024-09-25,123.4901351928711
2024-09-26,124.02005004882812
2024-09-27,121.38047790527344
2024-09-30,121.42046356201172
2024-10-01,116.9811782836914
2024-10-02,118.83087921142578
2024-10-03,122.83023834228516
2024-10-04,124.89990234375
2024-10-07,127.69945526123047
2024-10-08,132.86862182617188
2024-10-09,132.628662109375
2024-10-10,134.78831481933594
2024-10-11,134.7783203125
2024-10-14,138.0478057861328
2024-10-15,131.57884216308594
2024-10-16,135.6981658935547
2024-10-17,136.90797424316406
2024-10-18,137.97779846191406
2024-10-21,143.6868896484375
2024-10-22,143.56690979003906
2024-10-23,139.5375518798828
2024-10-24,140.38742065429688
2024-10-25,141.51722717285156
2024-10-28,140.4973907470703
2024-10-29,141.22727966308594
2024-10-30,139.3175811767578
2024-10-31,132.7386474609375
2024-11-01,135.3782196044922
2024-11-04,136.0281219482422
2024-11-05,139.8874969482422
2024-11-06,145.58656311035156
2024-11-07,148.85606384277344
2024-11-08,147.6062469482422
2024-11-11,145.23663330078125
2024-11-12,148.26612854003906
2024-11-13,146.2464599609375
2024-11-14,146.7363739013672
2024-11-15,141.9571533203125
2024-11-18,140.12744140625
2024-11-19,146.98634338378906
2024-11-20,145.8665313720703
2024-11-21,146.6464080810547
2024-11-22,141.92715454101562
2024-11-25,135.9981231689453
2024-11-26,136.89797973632812
2024-11-27,135.31822204589844
2024-11-29,138.22776794433594
2024-12-02,138.60769653320312
2024-12-03,140.23744201660156
2024-12-04,145.1166534423828
2024-12-05,145.04666137695312
2024-12-06,142.42689514160156
2024-12-09,138.79722595214844
2024-12-10,135.05758666992188
2024-12-11,139.29718017578125
2024-12-12,137.32736206054688
2024-12-13,134.23765563964844
2024-12-16,131.98785400390625
2024-12-17,130.3780059814453
2024-12-18,128.8981475830078
2024-12-19,130.66796875
2024-12-20,134.68760681152344
2024-12-23,139.6571502685547
2024-12-24,140.2071075439453
2024-12-26,139.91712951660156
2024-12-27,136.9973907470703
2024-12-30,137.47735595703125
2024-12-31,134.27764892578125
